0.6455,0.2428
0.7337,0.6327
0.0832,0.2956
0.3575,0.5277
0.8113,0.4304
0.5950,0.2790
0.2428,0.9088
0.2414,0.7631
0.3005,0.8396
0.6178,0.3189
0.3690,0.8647
0.8426,0.7831
0.5700,0.0930
0.5357,0.9824
0.8182,0.1539
0.3558,0.3285
0.9139,0.8330
0.1020,0.8810
0.0458,0.7716
0.4366,0.5378
0.4618,0.5734
0.3204,0.6279
0.6999,0.8802
0.9164,0.8609
0.1593,0.6996
0.5737,0.2883
0.1535,0.6075
0.0546,0.2258
0.2122,0.7897
0.3454,0.6206
0.9215,0.4788
0.7320,0.1895
0.7757,0.5537
0.9818,0.1194
0.2334,0.5629
0.5949,0.9133
0.2260,0.5741
0.8017,0.3040
0.9052,0.0512
0.6393,0.1965
0.8765,0.3822
0.9169,0.5280
0.7557,0.4942
0.8364,0.9845
0.1657,0.3847
0.9536,0.9360
0.1723,0.1959
0.9241,0.0086
0.7060,0.8101
0.2082,0.7870
0.8521,0.3182
0.3089,0.9029
0.5877,0.0684
0.3766,0.3001
0.6261,0.4165
0.5510,0.6251
0.2561,0.7370
0.1417,0.3847
0.4211,0.3219
0.8373,0.0095
0.7689,0.3626
0.9615,0.0566
0.5080,0.1678
0.0921,0.3135
0.8216,0.2280
0.8639,0.5938
0.0255,0.5817
0.0573,0.5160
0.2562,0.4979
0.8067,0.2893
0.6907,0.0698
0.6114,0.0135
0.5585,0.8634
0.4112,0.6906
0.6830,0.1133
0.3424,0.0711
0.1887,0.4027
0.3903,0.3305
0.4831,0.7494
0.4281,0.6733
0.8254,0.1796
0.9865,0.3149
0.5711,0.5329
0.4136,0.5638
0.0547,0.6269
0.9659,0.5267
0.3619,0.7703
0.7160,0.1798
0.8736,0.8171
0.9487,0.8610
0.3932,0.4097
0.3105,0.6482
0.3596,0.9704
0.1055,0.3976
0.5069,0.3949
0.1777,0.8384
0.4536,0.6430
0.8035,0.6722
0.7905,0.8714
0.5150,0.6703
0.8014,0.0020
0.4280,0.5191
0.7178,0.5092
0.4827,0.3232
0.5088,0.3279
0.5062,0.0069
0.1219,0.1917
0.2198,0.4474
0.8513,0.2155
0.2449,0.1974
0.3684,0.4073
0.1741,0.2587
0.6522,0.9539
0.5091,0.8721
0.9068,0.0809
0.3520,0.7848
0.3500,0.2951
0.0918,0.4763
0.6611,0.8328
0.7651,0.2397
0.6620,0.7663
0.4809,0.9503
0.7075,0.0951
0.7427,0.6208
0.8796,0.3754
0.8555,0.7767
0.7763,0.4467
0.9571,0.8671
0.0777,0.5691
0.9334,0.1731
0.5228,0.2260
0.3027,0.0445
0.0981,0.8474
0.2749,0.6605
0.7854,0.6140
0.6442,0.7982
0.7263,0.1890
0.0610,0.3392
0.4533,0.3063
0.2103,0.8662
0.8750,0.5528
0.9411,0.1538
0.6896,0.5697
0.8720,0.7290
0.0933,0.1524
0.9992,0.0083
0.0146,0.8196
0.7578,0.5440
0.9815,0.6900
0.4175,0.4612
0.4924,0.2509
0.6220,0.9226
0.8118,0.4496
0.1475,0.2769
0.9069,0.5043
0.6349,0.3572
0.5154,0.1858
0.1802,0.9224
0.6372,0.2575
0.2053,0.7676
0.1120,0.6794
0.7758,0.9111
0.3162,0.5390
0.9287,0.9317
0.1500,0.9995
0.8563,0.9932
0.4942,0.7420
0.0285,0.6346
0.7808,0.5881
0.3482,0.9325
0.0173,0.1310
0.2769,0.3223
0.2827,0.4165
0.1629,0.8022
0.3276,0.5973
0.4476,0.7210
0.7422,0.8062
0.9073,0.9356
0.3424,0.4932
0.6314,0.4846
0.2404,0.5901
0.0845,0.3971
0.5050,0.5055
0.8374,0.5599
0.1812,0.6787
0.8534,0.3423
0.3449,0.0232
0.1136,0.9320
0.2051,0.3426
0.9513,0.7987
0.1736,0.5411
0.0126,0.9659
0.9264,0.5358
0.2540,0.5525
0.8403,0.8430
0.5109,0.7648
0.2257,0.6925
0.7910,0.0055
0.3024,0.1369
0.4868,0.2692
0.1682,0.8072
0.8862,0.9413
0.8124,0.6330
0.2432,0.7257
0.0329,0.4305
0.1051,0.1159
0.9223,0.6664
0.0237,0.5554
0.0660,0.4994
0.7897,0.5370
0.7239,0.8658
0.4279,0.3638
0.3850,0.8274
0.5333,0.9799
0.6997,0.6664
0.7005,0.6251
0.0148,0.2095
0.8246,0.9541
0.3374,0.8042
0.4473,0.0594
0.9441,0.8593
0.0970,0.1100
0.3853,0.4163
0.1480,0.3105
0.0567,0.9545
0.0814,0.6218
0.5019,0.3303
0.6199,0.7337
0.6659,0.9940
0.4011,0.8722
0.8881,0.1446
0.2230,0.3623
0.1149,0.7333
0.2442,0.0510
0.0674,0.7028
0.5781,0.4079
0.6880,0.3301
0.5401,0.7328
0.0475,0.7715
0.7027,0.8546
0.7290,0.1956
0.8546,0.5425
0.0792,0.5150
0.3669,0.6340
0.8718,0.6308
0.9836,0.8777
0.4481,0.7514
0.8076,0.6769
0.6824,0.8193
0.1953,0.5967
0.2712,0.7584
0.2661,0.6230
0.8931,0.8367
0.6518,0.6224
0.0521,0.8927
0.6106,0.7499
0.3426,0.1474
0.2661,0.0515
0.2351,0.1499
0.8223,0.9403
0.5777,0.7460
0.5491,0.5149
0.9997,0.0788
0.0968,0.2969
0.0651,0.4419
0.3343,0.6098
0.6890,0.1863
0.2405,0.7884
0.4454,0.2340
0.3161,0.5527
0.5306,0.2550
0.0071,0.8364
0.8913,0.0368
0.1237,0.5211
0.4263,0.7109
0.0266,0.8275
0.1712,0.8932
0.0200,0.9015
0.8285,0.2465
0.2631,0.2104
0.6732,0.5056
0.7425,0.1118
0.5802,0.5099
0.3003,0.9397
0.0711,0.3493
0.3237,0.9653
0.6908,0.0756
0.1675,0.6316
0.0485,0.9793
0.2580,0.9879
0.7978,0.1293
0.3137,0.2947
0.0350,0.0194
0.1924,0.1212
0.2228,0.5619
0.1939,0.2098
0.1662,0.4678
0.9057,0.1690
0.2719,0.6392
0.2335,0.5578
0.9772,0.0341
0.3363,0.3113
0.6727,0.5203
0.4283,0.7573
0.1381,0.0276
0.1331,0.3084
0.9718,0.3348
0.6178,0.0669
0.4915,0.7785
0.0018,0.4339
0.6786,0.7885
0.6023,0.0707
0.8606,0.6887
0.3331,0.2479
0.8009,0.8772
0.5080,0.0488
0.0560,0.5520
0.2389,0.0791
0.3561,0.6321
0.8004,0.8529
0.0794,0.0535
0.5415,0.1524
0.2690,0.6353
0.7520,0.4669
0.1991,0.4735
0.1507,0.0304
0.5789,0.9361
0.0006,0.9835
0.4899,0.8585
0.1699,0.7035
0.1270,0.2292
0.2187,0.3982
0.6226,0.5421
0.0575,0.6589
0.2339,0.3501
0.8647,0.9896
0.4656,0.2420
0.4968,0.0714
0.0510,0.2819
0.0187,0.4916
0.8482,0.9594
0.0981,0.5630
0.7616,0.8366
0.5325,0.8043
0.7740,0.6400
0.3234,0.9847
0.3956,0.1530
0.9074,0.2332
0.2737,0.4374
0.2792,0.4750
0.4510,0.8258
0.3935,0.6775
0.6926,0.5521
0.0086,0.2528
0.1836,0.5991
0.9475,0.4358
0.0400,0.6845
0.3103,0.6487
0.4624,0.7925
0.4126,0.3248
0.0961,0.3645
0.4737,0.0022
0.9237,0.2039
0.6952,0.7882
0.1086,0.0854
0.8505,0.5176
0.9210,0.3547
0.5243,0.4886
0.4348,0.1118
0.2938,0.8753
0.4014,0.0327
0.3187,0.2425
0.5671,0.4263
0.0334,0.3199
0.7694,0.9848
0.5794,0.5684
0.7722,0.3715
0.4054,0.3641
0.3645,0.7761
0.5635,0.7025
0.0959,0.6251
0.4895,0.8488
0.6264,0.5626
0.2807,0.4033
0.7917,0.4892
0.1124,0.2102
0.7137,0.8110
0.3369,0.2469
0.2789,0.3127
0.8354,0.6929
0.3607,0.1958
0.9362,0.5392
0.2782,0.0803
0.4305,0.5916
0.8007,0.2498
0.4861,0.5238
0.0053,0.3273
0.9354,0.2025
0.3591,0.6060
0.5729,0.8917
0.6166,0.4237
0.2836,0.8108
0.3940,0.0150
0.8731,0.4450
0.9341,0.9282
0.8946,0.7224
0.5570,0.5672
0.1591,0.1433
0.3065,0.1057
0.0972,0.1348
0.7170,0.0526
0.3093,0.7201
0.1139,0.5805
0.5828,0.4855
0.0554,0.2240
0.5756,0.2852
0.2914,0.9609
0.8336,0.1856
0.1496,0.3104
0.3447,0.4705
0.3681,0.1704
0.5225,0.2651
0.8721,0.5935
0.3802,0.6642
0.6735,0.7616
0.4041,0.0332
0.5418,0.3512
0.6315,0.4356
0.3628,0.3127
0.5863,0.6149
0.8762,0.0093
0.6615,0.7286
0.9243,0.0252
0.6050,0.8055
0.7004,0.5158
0.1738,0.3921
0.6936,0.5179
0.6867,0.2063
0.2644,0.5908
0.9573,0.0716
0.1384,0.0035
0.3901,0.1651
0.7857,0.5512
0.5901,0.6257
0.0377,0.7917
0.0411,0.2374
0.8429,0.7952
0.4869,0.0060
0.6656,0.7355
0.4449,0.6701
0.9331,0.2760
0.4650,0.2686
0.1526,0.8202
0.5019,0.0621
0.2015,0.2459
0.7584,0.9001
0.4772,0.3950
0.2638,0.1989
0.5712,0.0182
0.6536,0.2803
0.4245,0.5378
0.7477,0.1490
0.9436,0.7738
0.0416,0.6539
0.2293,0.8548
0.1507,0.4234
0.9934,0.1508
0.7142,0.0109
0.7450,0.2225
0.7488,0.6388
0.2604,0.2272
0.2099,0.5389
0.4992,0.9938
0.2217,0.7707
0.2255,0.4504
0.5648,0.7760
0.8356,0.0127
0.7264,0.7276
0.0432,0.1218
0.0685,0.1592
0.3913,0.8318
0.0956,0.4871
0.5135,0.0020
0.7408,0.9159
0.8823,0.9001
0.0375,0.2033
0.1062,0.7805
0.9795,0.5656
0.7529,0.6639
0.6027,0.3530
0.6441,0.0418
0.0577,0.1394
0.0920,0.0337
0.4097,0.1196
0.7717,0.2758
0.5128,0.4220
0.2280,0.2254
0.1361,0.3750
0.4903,0.5654
0.7104,0.4157
0.2019,0.4932
0.0710,0.4580
0.1623,0.3264
0.6529,0.6530
0.9417,0.2038
0.3374,0.5264
0.3333,0.0216
0.8423,0.8821
0.6759,0.6796
0.6477,0.1512
0.2793,0.7759
0.5029,0.9549
0.2151,0.6803
0.3608,0.8481
0.0202,0.9975
0.4726,0.5164
0.3381,0.5393
0.3251,0.2114
0.0516,0.7187
0.7746,0.6543
0.3104,0.9164
0.2533,0.1867
0.3065,0.6242
0.6548,0.6558
0.9303,0.4337
0.9604,0.6758
0.1182,0.6547
0.8656,0.8354
0.4575,0.2826
0.8956,0.2700
0.2251,0.0362
0.6528,0.5420
0.4410,0.1735
0.6763,0.6622
0.9183,0.1220
0.0700,0.6549
0.8448,0.5584
0.6496,0.0983
0.4401,0.2577
0.4412,0.1022
0.1917,0.6181
0.1071,0.4992
0.1449,0.7055
0.6906,0.8393
0.6059,0.6736
0.2019,0.7629
0.4688,0.4468
0.8852,0.7512
0.1007,0.9907
0.8486,0.0387
0.4180,0.8542
0.6926,0.9871
0.8380,0.0934
0.4201,0.4611
0.6799,0.5707
0.2455,0.4532
0.1996,0.9078
0.4192,0.2745
0.3933,0.6866
0.5316,0.7716
0.8788,0.8475
0.6883,0.1217
0.9784,0.1217
0.6530,0.4183
0.2535,0.7160
0.4224,0.3616
0.6130,0.6303
0.0405,0.3809
0.8100,0.4079
0.1855,0.3115
0.0895,0.5003
0.2354,0.6373
0.8171,0.7761
0.8090,0.8506
0.5683,0.3051
0.4080,0.3803
0.5977,0.6438
0.3281,0.4623
0.5668,0.4539
0.6684,0.6010
0.9767,0.6203
0.2499,0.5207
0.8299,0.5822
0.7957,0.7485
0.1865,0.9441
0.8663,0.6837
0.7259,0.0687
0.6419,0.7639
0.4490,0.6434
0.7026,0.5715
0.9263,0.3909
0.7149,0.7449
0.0311,0.2106
0.2742,0.0427
0.1848,0.1728
0.0101,0.3368
0.5117,0.1286
0.9462,0.4078
0.4552,0.4321
0.9246,0.9378
0.5123,0.6972
0.9213,0.2586
0.3229,0.3471
0.4915,0.7657
0.1396,0.8919
0.3911,0.9393
0.9513,0.1622
0.0786,0.9239
0.7579,0.9164
0.1250,0.4940
0.7426,0.4877
0.9317,0.7516
0.6216,0.8526
0.9157,0.9817
0.9736,0.3987
0.7893,0.8755
0.0012,0.7439
0.4580,0.9058
0.6074,0.2445
0.7898,0.6941
0.6705,0.6943
0.4418,0.9266
0.2906,0.2554
0.0974,0.6566
0.2578,0.7381
0.8289,0.0802
0.7891,0.1377
0.4645,0.9281
0.1576,0.2203
0.4627,0.4842
0.7715,0.3603
0.7634,0.7813
0.4508,0.0832
0.0011,0.5869
0.9302,0.9737
0.3218,0.3747
0.7310,0.2744
0.6226,0.9967
0.0655,0.6878
0.7444,0.5620
0.6510,0.1421
0.2345,0.7992
0.1005,0.4075
0.0043,0.2777
0.3040,0.7164
0.2385,0.0608
0.0583,0.1273
0.5451,0.3056
0.3799,0.5887
0.8719,0.3686
0.1505,0.1727
0.9594,0.7159
0.8370,0.9596
0.9468,0.7321
0.9707,0.9800
0.0410,0.1376
0.3874,0.7252
0.9324,0.3101
0.0130,0.4567
0.5788,0.1797
0.2728,0.1977
0.3124,0.0822
0.2414,0.5917
0.3372,0.5571
0.0978,0.8167
0.4407,0.3562
0.6593,0.4911
0.5387,0.6243
0.7553,0.8665
0.0267,0.9551
0.6711,0.4965
0.0278,0.9585
0.5387,0.2563
0.9650,0.1205
0.8094,0.0526
0.5869,0.6322
0.9523,0.1956
0.5995,0.2925
0.9063,0.9069
0.9010,0.3924
0.5033,0.0766
0.6579,0.3209
0.0558,0.5928
0.6421,0.0938
0.4994,0.6905
0.7555,0.9395
0.4655,0.9612
0.0003,0.2036
0.2729,0.3179
0.9952,0.8321
0.5524,0.0792
0.1836,0.0304
0.6431,0.9702
0.0700,0.1398
0.1027,0.2852
0.0243,0.0497
0.6930,0.2727
0.0875,0.2090
0.1042,0.3539
0.9468,0.2061
0.1000,0.2639
0.0914,0.7557
0.9985,0.2504
0.6096,0.9100
0.6464,0.1115
0.1864,0.8808
0.9487,0.1097
0.7439,0.8188
0.8772,0.2047
0.1591,0.0646
0.8379,0.5173
0.4657,0.2722
0.6447,0.7885
0.6020,0.1293
0.5689,0.2657
0.9475,0.2591
0.3814,0.5626
0.2481,0.1325
0.8707,0.3756
0.4164,0.8827
0.1817,0.7655
0.5474,0.0497
0.6985,0.9136
0.0473,0.5797
0.6402,0.3736
0.0406,0.4637
0.8790,0.4782
0.0027,0.8989
0.7110,0.4511
0.4286,0.3021
0.3323,0.9938
0.8216,0.9348
0.5184,0.8402
0.8454,0.5420
0.1440,0.7789
0.8147,0.4374
0.0800,0.8950
0.9466,0.8695
0.9830,0.9015
